id;duration;y
cdd97a67-dcb7-4b45-97c7-94c21066049f;148;no
5aa7c5cd-5408-4edd-a6a1-ff211195d5ea;6;no
2b7eee13-c9d6-4452-b667-dec385a4fc3e;370;no
d8ccbbb5-98ac-40bc-ba3d-55d9143344f3;440;no
162833ad-5d1a-4ddc-9e73-463c9ddd33cf;145;no
3182776d-61d0-43d8-a2c1-38e8b77f7359;362;yes
7c4aa708-e4d7-4a30-9bdd-8a7408b00030;182;no
c5a64e69-e078-44fe-a02b-853a96f31a1b;195;no
7fe56f7c-158c-4934-95c5-760fa55d6eaa;361;no
e40673a8-3e1f-49cf-bd76-ee2feb6dda89;265;yes
803bab9b-d224-4b87-b027-eeeb3e4ddf03;324;yes
17e1c61a-dd06-4647-a89b-3e6c3f1f4b12;1087;yes
bc99807b-f23a-4f3e-9604-cb7fbaf54c09;242;yes
3cbd687d-19e7-4bb8-a426-d66b3d9cdf50;97;yes
726be8d5-e57d-4cad-9823-d273e32ffd92;11;no
b4f6accb-8d9e-4167-b6a3-ba7bd98e915c;273;no
27c859aa-8af3-4d0d-83a4-440cc14bce25;245;yes
7f615ee8-1cae-4c7e-8068-cef8dc00db4a;188;no
dc4e36cf-8a81-4619-bc6b-184121546e64;412;yes
5578f1bb-c9d9-44bd-b10d-2d29eedf7e4f;447;yes
294bf3ae-e534-4b8c-9f2c-e110e1492845;1064;yes
a49bd7a3-b249-45db-b702-ca4ff5336964;192;no
5ff815af-dc80-475c-91c5-6b1112a150ad;372;yes
c51f9099-c53f-47b3-8d61-6870d8c42744;122;no
186bae76-0415-4cdc-b647-845469e9764e;261;yes
23e99cee-e884-4bc7-a67b-f3902c36a03c;168;no
752463ad-4f82-4067-8d1b-c8fe6dd45e03;365;no
e1ea22e5-ff0e-4069-b1db-a8c5a0cd6314;164;yes
c5c2e3e3-a25b-4471-96ad-d91281b90b62;356;yes
e0a0edcf-d4df-4737-9729-94e78aafca2c;6;no
2e615cf0-f2ae-41a4-9ccf-2517a4c6a446;317;yes
e5ac7f0b-4d40-49e6-b88d-7280962657ce;244;yes
7b260b22-120d-488f-8efd-b63354477d38;170;no
5d5c2854-ce7d-408a-9875-f1d655d15169;1363;yes
481b29f9-e602-4171-9ae9-170040d87357;61;no
8f5ee685-5982-4cb9-b23c-d75270687382;425;yes
edb52e5f-ff3b-4b50-8f2d-f6b9588cd4ad;233;yes
69b0ec99-38a3-40d7-8145-50a1210bac37;237;yes
10518f77-10a6-43d3-a8ab-098cba815230;144;no
d5b698a6-a0f3-445e-935d-eac836c9fe2b;370;yes
ee932f66-5ccc-4d3f-b477-7d18792a81d2;248;yes
a9c8a003-2fd3-4f42-8b60-92d175d6ee45;443;no
ec3e1331-a34d-46ea-9087-5300b36063bb;765;yes
c871c979-85f5-4964-9fe1-88114c081297;222;yes
bbff4dbe-b9e6-42da-b644-1454f1b0c93e;176;no
4562e785-2a56-44c1-941b-dfd8794b7558;345;yes
a70603b2-1eb7-4314-839c-32c7dafc1c7f;295;yes
1905491e-c021-49f4-9c21-4bd8dc3f0109;192;no
2e5c3a5e-7804-4f3d-a906-1e0a866244bd;350;yes
cf99d4f8-2651-44d0-acea-7bb5bf3f76dd;176;no
b5997a34-cf17-4fda-8286-60a4920b2cb0;175;yes
9975a7e5-c871-47bc-80c1-7c43c09bad00;411;yes
d22409c7-a764-4206-b8eb-f44c3cd3374c;361;yes
fd9b58bc-c745-4c05-9177-9289b7f46871;1226;yes
53763ce5-3798-43c6-bfbc-0d96141c8b51;504;yes
f0d52ef7-6028-4190-807e-42c735506227;312;yes
f101367c-faab-48f4-abbf-b080bf6201a8;187;no
dd0ca6d7-dd91-46c2-abb5-270d64bc86fd;265;yes
c94ea727-f0f2-4d7e-b559-b8f1604ce007;126;no
f96be454-2965-416f-8f95-e5d1ce451676;18;no
e1d775b2-2b1c-431a-b37d-7b79475ba52d;201;yes
b4887a06-31fd-4eea-ab1c-dc4906758c55;157;no
ee9bb972-e76f-40cb-bfc8-2ae706af0937;261;yes
d446aa99-f201-4a1d-b320-8a3de23df06c;461;yes
8f88849f-5fe0-4755-a7fc-62c71340fd3e;222;yes
0042aab0-fc50-46a9-9374-aa5ae7b3cd8c;633;yes
6886c6eb-af40-4c41-94f1-9286a8539c15;308;yes
7871aecc-dbc4-4a0a-a3c8-5975c65436a1;183;no
10fb4a77-4703-476d-8691-85752b28bde8;394;yes
23ee38d8-b97b-4ef3-a44a-af7bd1add116;177;yes
21bc6d78-6b4b-4017-ad47-94a45ad8f0bd;75;no
84770911-f375-4d98-a79e-35c22ca3d73e;166;no
dc848e01-886a-420b-a868-bd11e5a3a67a;161;no
1b7e1f3e-7421-429f-806a-fcc379e55950;9;no
3665a59d-ffaf-463c-a84d-ff7d88aa6aa0;211;yes
227f0cd7-18c4-471a-9bfd-4da6195f55e3;12;no
f0e58b83-628f-4823-8191-bd4b78b694e9;318;yes
6e305757-59a4-4312-bd1a-0f906e245069;143;no
06f7a452-7472-4145-be0a-1cdb82d4813c;140;no
b727b9fd-1175-4164-801d-b479e007dc3c;239;yes
49e94a56-7dbc-4d25-bcd6-b3c08302d8d8;205;yes
8b9235a4-597b-4d2e-abc2-2a0cf37626db;111;no
0c4cd8d7-226b-477c-9993-3f96a2485460;200;no
c69430e6-a700-4976-bfff-a9f6be1ac741;2035;yes
e68b5df3-1813-434a-8fac-533dbad9d0aa;265;yes
48717a29-814d-4712-a9e7-7c658bb2f6dc;8;no
ac511e84-45c7-42c7-a413-ca74a249a059;6;no
4f77ab97-a442-494c-822e-8d0e029b151e;326;yes
e786fdac-abeb-4871-95aa-98d8969454b9;95;no
20e3817a-45ae-4cf7-b1ad-e52fafb526f3;171;no
8475469c-dc14-4815-b702-06ba37463b6c;212;no
44e9e5de-ebf9-455b-aa26-c3f3a8bdcec5;173;no
b927a608-6706-4fb4-a8d4-bf95a787c1e6;45;no
7a1eb2d0-4e0b-4c2e-9a63-f67eb3b6bc06;107;no
521c429b-3d81-479c-91f8-a8e5eb3c0d50;22;no
aef5323b-5c6a-4ddd-a530-12de2dc5a773;6;no
398298db-34ec-4c1b-80fb-3e97477aa7fd;4;no
57a2e62a-d03f-4fb2-a1bf-c955d0f5ecb2;5;no
482f676a-7992-445c-bb53-3f16e8064066;10;no
11554d53-0f55-419c-8f71-bb09f1db246a;220;no
a7a34b24-46c6-4872-9e73-4127744a8dc8;11;no
e3dd35a2-b98e-4432-9d47-9496df4a3a67;5;no
52e3c8ab-d806-472e-9faa-001e08eb32bc;26;no
7121d46e-79a0-43f4-8114-a713eb715dc2;6;no
45df5c41-53d5-446e-afd9-43f0455f0e95;5;no
670566ae-eddb-4008-afce-c14d0c2feb1e;17;no
e2eb2601-c9f3-426e-8611-e5ff468ccbc6;4;no
fb289b8f-67ef-4e08-b540-7ed042e6756e;3785;no
484d4859-c395-4e12-83d7-2a55c5e9b3bd;26;no
799f874e-9592-4b7c-9ca4-8e3757c0bb44;28;no
7277542c-db23-4599-9f87-af63b4461c4a;36;no
57d1d2b1-e4f5-4e0f-8f70-8c7fdd1f61e8;193;no
e410d086-9140-4187-b4f5-d054950d9209;343;yes
43aa0e9c-b5d9-4545-92b0-71229e6452bf;1120;yes
d1fff27a-8acd-4bf7-b459-efd86e7a4f6d;253;yes
97990c21-6a18-49bd-a456-994138452cdc;241;no
de56265c-fa98-4091-a37a-e78c72d59e4c;185;yes
f3f2cda0-abaf-446a-a192-467f3d05e9bd;443;yes
822d0f8d-c6a5-4da8-84f7-daa9550c8f6f;634;yes
9a14b676-2c77-4a1f-b75e-bdff0503e1bd;34;no
5e3017ec-881d-4883-a715-505137d4f1cb;298;no
631047a7-7b08-4f00-8999-a91e66899d94;27;no
381a99a2-64d0-4d0b-ba26-d52d1e2c89d5;415;yes
9f77f465-a5c3-4d0c-8993-8998d97a12a5;222;yes
bb47fc17-cdfc-498e-aeb5-bfdca2acb57f;1;no
90bb5580-606d-49d0-b693-edc75d5b7abe;161;no
2444ba03-59b6-4a8f-9993-960347bf320f;840;yes
f507f12b-37b7-4b22-b076-56675174778e;269;yes
cee0e802-5076-4e29-bfe3-f639fdba4832;729;yes
a0112ce2-df00-402f-a3d5-dc11fb440d36;300;yes
d311b59f-b998-4d64-8a4b-0fa5bfe735db;222;no
d2a64b52-b3c9-461d-bec3-d05b209ce465;481;yes
f076a4f2-6605-4ebd-8c23-22aab029fae1;222;no
81eb5f71-b6c4-4dd9-a4fd-d7f52c29eb2b;193;yes
e5438247-b652-4fbb-bc03-4d0047472776;327;yes
69f15d76-627c-4f2c-94eb-35d0cfafb60e;191;no
afa485ab-f4c7-4977-ab96-2105cec59046;663;no
7c41935a-3687-4158-98b9-e0adcfd9a2df;265;yes
d0493fa5-6a28-4836-9985-69fb1ef2b84d;380;no
574ccb5b-72b9-4ce9-91a1-1dce9a6cd4e4;691;no
11a3ce58-efd0-4728-9a05-cffb343a704b;95;no
a6eb39eb-0f33-4674-b6db-70a7e7391d83;367;no
77cee325-3251-4d48-a912-a433e96fa7ba;150;no
0252a4f7-14a2-4701-801e-ab2448a7db0c;369;yes
0644dba8-dcfe-4ce1-84aa-d871cfdf5db2;293;yes
b5f629bb-f6ef-44c6-920c-b117d0cdd501;532;yes
6614232c-ee19-407f-9922-9a4084416faa;425;no
0b1302d3-07d8-43fe-ac87-db0f84cddc30;232;no
b7c60c82-2b07-4667-ac6f-360c331421fb;20;no
2c3c89be-a5dc-400c-85a1-eb066812d85a;8;no
24c7c9c1-e8c7-4d66-9512-74581225101b;7;no
a0a9742c-b220-459d-8be3-cc9d633de195;10;no
0ca82804-3089-4496-bf53-c62b8e912dd3;4;no
a15fc82b-2e6c-4f54-8207-e67082023d0c;281;no
51403905-ef58-4795-a65b-3243da2be165;1440;yes
0d2f10d7-619b-4308-9afd-5110e76bf327;291;yes
2e62692f-061a-4ff4-b6fe-f301d90419b4;529;yes
96432c68-3de2-4276-a436-eaa7f28e1d50;128;no
9c22cc25-0327-4d58-ba05-64e343f22e9c;173;no
56783bc9-20b6-417f-a469-4c530663d8c0;362;yes
15a70a76-449f-472b-9515-f48a7f8a11e5;114;no
d6d96104-5399-4228-b8a6-427b1b464c01;97;no
0611acf1-7133-424e-a389-a60e4a0b7250;238;no
f5706fe2-da47-4439-9e6f-f648f1a0fb1c;154;no
e1defd03-8d0f-4ccd-8a5f-d078d06d92e7;799;yes
e3830ebc-3b5c-47ec-ba33-4451ed9120dc;404;yes
278fbbb1-dfaa-4726-9689-8fbdb7ee8bab;150;yes
6b0d12d2-5897-48c4-b025-44ebe1b1c665;206;no
1d1b28f2-390b-409b-a6e8-2b3fcfc75f21;270;yes
6498da44-8043-476f-b26f-2079f62ff1f2;116;no
9f51e199-7778-4e3a-a284-b4886fb41da4;110;no
7f317c72-37db-4ed2-952d-4f6b74ae14b0;277;yes
a3272ed1-8e2e-40b9-98b3-4ed01f6f4f75;251;no
e738228d-a66c-4a9b-939e-06b23ccd6571;240;no
350e024b-1e48-4f0c-a841-9344dcf2758b;252;yes
9266f1d6-e9ac-493a-9dd1-bbe1846fbedc;120;no
b8affdff-2c4f-420d-ada8-a61e7db486c0;789;no
2f007160-c6f9-42a0-89b1-f47967497363;126;no
12bad121-7c29-4c42-b0ef-dc5ab0da7e43;228;no
7a98d15d-c3d3-4949-9786-f5d7f1872da2;490;no
2e232bc9-4a71-4220-b729-65b7b75a79e5;219;yes
58f4f216-9e4b-413d-8a7f-2054022f7913;543;no
11499980-f355-42b7-bfc2-1bfd05105c3e;841;yes
800ff563-17db-4214-a7ec-d1b51d3c0dd1;387;no
2ea50a4f-8d19-45ab-a67a-81fe0e4f903b;131;no
6aacb56b-7704-4be8-8339-baa694aa947c;109;no
d7cd0391-d0e3-4713-af55-6e9414da7235;194;yes
5088093a-072e-4bd7-974c-ef824a319d3c;369;yes
c5197291-4fa2-4629-b7ea-0ca5c16ddf9b;36;no
ae84bf69-be34-432d-9bef-8840d7561836;255;yes
9a3524ac-3587-47b4-9eaf-7c4740b6bade;145;no
0bc4a96c-f630-47e3-8ec6-6f60b02a9919;127;no
1ed57180-d905-46ee-9524-e96e9e448404;198;no
2d29a0fc-332b-44aa-b188-649d489d671e;11;no
536da7eb-7ae7-4ac3-bf5f-fab02b781b46;136;no
028c18a4-7d68-4113-8a86-0cc05668d94b;113;no
d035e5a5-e54c-4176-b25a-6e4e3756f850;415;yes
19f454c3-4e2d-40fe-a940-f4238ac2e478;908;yes
5dc345b9-944c-404c-9be6-298602d305e2;250;yes
c98e5c6d-efb3-47de-90fe-1cbcc097c283;35;no
8a847761-b2df-465b-abe7-2f6113193f48;125;no
7947a71b-752d-408a-9f4c-3ff8d6b81920;213;no
174cad70-a4d4-4161-bbbd-5bc7790659b1;8;no
7200e89a-89da-48d6-b1a7-a0be7f8fc743;164;no
eada47b1-8c60-4d03-b963-9921dd0f0012;202;no
af802e10-1970-47d3-8973-4d632b9653f8;791;no
3432628b-12b8-46d0-9f21-65ae2f02bdfa;272;no
f05ea0ff-4038-4a78-be6d-038ade278137;667;no
1f8a03bc-8881-452b-8d11-c13793c6c957;728;yes
8275b826-bc3c-4e7d-90ca-c4eec97068d2;314;yes
0119e36c-cc55-4478-822e-3ad5f2b60e7f;11;no
24272e9a-d2a4-4950-b258-c84cedc64b4a;127;no
46bc822c-b12f-4d06-bf05-80c53cebb1a3;1394;yes
c3daefcc-9c11-43f1-98b3-6fbbc10f4ba1;386;yes
307d19a2-7583-4e5b-9a9a-7a113c10fb77;190;yes
416a077e-9e42-4757-82e9-e096ca8c1f26;337;yes
5d2736c7-6833-4ecf-863e-16b6177b1810;179;no
af62ebb3-d128-493c-a7bf-572dd1d1b7ba;355;no
f6895e2b-c997-44e3-b52b-73259bc59f1c;201;yes
63fad235-185d-451a-9061-38efd36a547a;120;no
2ed7ab65-ce39-469b-ac48-2e10a9cee5c4;332;no
09017cac-32e6-47fb-9bb3-25f477d55b55;288;yes
4fbbd5f3-434e-4939-a68f-6c31b1be23ae;638;yes
df7671d4-6dc3-4976-a366-d47592509f91;210;yes
031cdfd8-f1a9-4f7a-85e0-bf8bdf7be9c7;213;no
b95ee64c-d898-44b2-9eaa-0134edcee511;149;no
3d9a0833-b8eb-406c-abba-1c75e5063995;220;yes
93000029-4ee7-4c77-95c0-45125cde4ca8;127;no
1560e098-a242-4c4d-88c7-5d47d48bc883;210;no
ea42c987-4436-400d-82e0-5d316e037d12;630;yes
d88b5ed9-f648-445f-a87f-2c91895700af;830;yes
ad42cdb3-27c9-44fe-9497-6fa78d9763f8;708;yes
7ff085ee-4bd5-481c-bc3a-f3ad61a07a71;9;no
8069476f-02e7-45fb-92f0-7512ed05838a;358;yes
f8906498-5fc4-455d-beaa-8be5f4ace4ea;606;yes
099f52b7-9d75-4ad2-99ad-26d18b3bb465;1081;yes
65f73bcf-cd01-4425-9e6f-c1d910a6587e;9;no
0a4643bf-2727-403f-9ec5-b80aca32e369;378;no
253677f3-d0b3-4ffb-afd8-dbc82cb8fb97;284;yes
16b7f4a7-ebc0-42bf-9c60-9ecfaa682e73;405;no
b1938872-3ffc-457b-8414-eba51512eeb6;216;yes
dfeb27bd-75f0-4881-bf2b-0050615d7425;261;yes
2907dcad-cc54-4ad5-a233-6bab62c80890;1405;yes
b6af5ad9-4bb1-4799-8022-560a6eead07b;679;yes
7f018da3-aa39-4111-b76a-17b984a5726f;404;yes
5f4afb3a-84ba-4b65-9dfa-b0a32a3e1f0d;530;yes
0b3d2e7b-73b7-41d3-bb0d-f2cde4df3959;430;yes
d9b8c82d-3505-4fbf-812b-a098b1a75bd2;202;yes
ffbc632a-26e0-4508-a462-7ac09297e860;156;no
fc9c81de-75c1-47ee-98f1-0aeed266e122;209;yes
455858b0-c2ab-4c08-b527-4c7583fd9a74;761;no
3b2b2a20-7a38-4839-b2af-d5ab5365ad86;263;no
9069bf88-5e5e-4204-9e88-b3e5a3c4a906;305;yes
d5345d52-8648-47a7-8b88-dbec97b1469a;204;yes
9e8d4e75-8436-4f30-86e2-81b76899bc47;167;yes
136c6b2a-5cc3-4048-9b87-0f4718c7980b;386;yes
5b88a9eb-3db5-4779-84db-633a8cb60294;268;yes
b4ce25dd-e485-4f5e-998f-b8e3d05f891f;1;no
29c309eb-2ef5-4a9e-b70d-d51393a034ce;1042;yes
85a5b6d5-362d-4423-9051-2d1b25d4409e;110;no
b3ef7285-ccb3-419e-a661-56ec62eea596;211;yes
19fd1430-5292-42b9-9d95-9ee91adeef4b;255;yes
13c23c7d-88da-4894-b0ff-e781fef122d2;256;yes
6a28d509-c8a8-4b0f-aff3-5ce8fae57828;5;no
5e47b871-9de1-47b2-9260-40bb9ef9512a;69;no
9d7bba1c-5f19-409e-bfd8-8902a71f3427;175;no
1ea4d6b3-8118-46db-82d7-421739315fd0;303;no
e028e69f-7957-435f-b97a-3c2167aa8200;258;no
1dfbe0ff-b981-440b-89fe-afbe415a5ab0;157;no
c5f55ae5-3260-430b-a3be-f27fb856b37b;218;yes
1edac958-1fb1-4d1e-80d8-7526d706059c;502;no
8ba6e31d-f9c9-4b98-b359-e1220d33beb1;273;yes
402095fc-fb22-4702-9d89-d2ffcf84d367;81;no
3092a8cb-c236-4d74-981b-86007715dfa5;363;yes
b0be0bdd-9a9a-4b3d-a4f6-c43a31889eba;5;no
c5593dd6-9f0f-4b08-a7ee-3a7edfbf1ab2;5;no
9dd0b60d-42d6-46d7-90dc-b98a01799e60;10;no
14f1f67a-3c59-4b77-8390-ee0d7901be0a;13;no
bf2cf796-9142-45d1-b5f1-ef9860cb3649;57;no
fc63239d-e355-462c-a909-96811676b582;473;yes
f43111d5-e9fa-405a-8799-540989b87c20;275;no
53b105d7-1b33-40d6-812b-204b280f8e18;9;no
1a3e1961-0f2b-498d-9756-27b91f94173f;5;no
54f28004-4236-4de7-8f36-f10d723e10e5;706;no
816eaf4e-8700-479f-a53a-c02a4a782c60;333;yes
0cabd484-f602-4e8b-978c-c409aafcd2c5;358;yes
aa5bc401-f9c5-4273-ad94-2dbb966c9c25;279;yes
d37c0dc9-b105-4b11-86f0-c7e04734608c;221;yes
41166e2c-684e-44a2-adcf-1502823f8925;211;yes
7e3d19a3-a753-42bf-ae42-ccb3da34b916;6;no
8c71ed3e-581f-4235-bb53-211fc3e3cdef;409;yes
f74a96d5-f18f-4ec8-852e-d9e4a3b93d8f;230;yes
5c97d21e-13e2-45b1-b7ea-0bd95d18c7cb;194;yes
9113b084-844a-400d-9b3c-94395b06b785;404;yes
6ef47f07-0925-4ff4-b6e4-49aabba896b9;380;no
f5d2d6cb-5f93-4ce7-a40b-7c943479793b;808;yes
c3f51b9e-fab4-480e-91ff-3ec986e86b6b;407;no
cf7503dd-3576-4c47-a7d0-143afa745688;340;yes
2f4bdb7f-bbb5-4b5e-a17e-81df54a0ee6b;251;yes
890e23f1-c690-411a-bc85-e63783e8bf40;506;yes
510a01b5-7c8d-49a4-9a29-fd9087af3ed3;1640;yes
c35cd014-64ab-40a7-9050-cfb20987b0f5;396;yes
70960f52-79b4-46a0-b138-110f8ffa660e;331;yes
6e9e8a86-d5b5-478a-a88e-13d79063a508;161;no
e2431cd8-270c-471c-b097-3059309012c3;316;yes
748c5d0e-5595-45ad-a5b6-5f614b5eb9c2;200;yes
3167af8f-1834-44ed-b205-36e69ae22921;953;yes
1f19b8f3-f118-4fff-b176-82321a546640;173;no
0478183c-c42e-494a-9fe5-ea46057301b4;511;yes
b7b347cb-5c10-47cd-95db-190a0ffcd05b;110;no
21b007d2-2175-4c9a-bb3e-e07dd3154518;216;yes
a732ec8a-0667-4fea-83fc-7571bd60e3d2;213;yes
bdcac001-b36e-4cb7-b104-cc740d891098;214;no
342fe074-63bc-4970-a1b4-663a6dcb8c55;7;no
eef2b6ea-031f-49d2-b0b0-a0bfd1fa9591;161;yes
c360f02c-3795-47e3-8772-7e190a0d7c83;251;no
4e31166c-712a-4b9b-8e0f-4c566243a98f;173;yes
cd4b1213-9c36-4ee6-8245-319b57557511;225;yes
cb851021-3fb4-4dbe-9f14-566cd661dbf3;143;yes
49670872-ba8a-494a-a177-892b654e5d87;574;yes
e6bf10a7-6809-4b03-b7f4-eb83c5a35f29;228;no
570cd64c-3e80-4fa8-9268-b91a9d5378de;193;yes
65344cf8-a635-4eea-84b5-593856ce0986;463;yes
e350a826-a08a-4e05-880d-972822258d30;270;yes
9a2f9d53-b485-4bc9-8dcf-9e3d226b80ed;303;yes
220e71f2-e9a3-4fd1-9640-4371b066f10e;319;yes
f224e8a0-e6ff-4502-b89e-b12265de5850;190;yes
a153be0d-578f-4421-98f5-f4c690043354;234;no
fc59668a-8edf-4541-b530-489907370650;414;yes
98369f91-773c-4216-b869-c89ae56a2535;452;yes
054ee93b-99a2-47de-81fc-9afb526a937a;79;no
9018feac-98a8-4cf0-84bd-a448d0587984;147;no
d30ae7c0-cf39-4be6-be59-c09c6744a185;954;yes
e7b72da1-9a9d-4a47-9469-8d0ae89c3c50;327;yes
683e8b67-e234-46c6-b9c1-ccfc21908a28;1334;yes
4c4cd12c-111f-4f5e-9601-79e6fe9e2661;152;no
5a9e2da7-8053-4d48-8df7-db00b0535dde;294;yes
e92827ea-261a-4281-a675-74c362c32ebd;285;yes
4b5821d0-19b9-44f8-929e-e2f6190f963e;374;yes
a36c7ae7-57ca-41a7-bc5f-18ff64e9f969;164;yes
7d4afcf3-5465-45f9-bfd3-bef39f2c917b;328;yes
aa0e3530-77c6-4059-b810-510d993f3998;284;yes
bfb83dcf-a26c-457a-a8cf-bdbfb9e2db03;155;no
0d6f80b6-3582-42ca-97b4-0d99d2731f14;231;yes
8f93a551-41f0-461a-8a3c-985d7d4a4eeb;336;yes
c790b10d-5a27-47ba-8eaa-659fc871e498;185;yes
22540f06-9b40-4aa7-926e-1564d22df585;9;no
215fc3e5-21af-4e2e-8dfe-24c27bb285cb;6;no
e52b77dd-84a1-4dab-9318-a164bbc37d04;84;no
d0989a9b-c871-4159-ab2b-c9648d23cf3a;263;yes
9fb8e79f-5a89-4784-8bbf-10367d718171;175;yes
e18cd971-fdcf-4da1-85be-55edeeda39a4;208;yes
f4230d09-5832-4897-a1a1-cbce54cbe4d5;397;yes
ca6c81d0-6d42-467c-9c8e-5b7243c1b973;569;yes
570da3cd-7091-46f1-9b30-fbf8d94c6c26;155;yes
423a35c7-8f30-4378-b56b-eaa06d0d8403;183;yes
cdb84ed1-f646-4065-a1d7-b04946901cb3;182;yes
80846ea6-9d27-4059-8366-1c3974424a5c;396;yes
88103f16-c4b9-4b19-921f-b54c86aa11a5;718;no
fcc33dba-2721-4e1e-9360-13dd313c8c8c;62;no
14e25b04-3269-4d6f-aff0-e0dabae2d937;155;no
7c9b7ba3-9cbe-4068-8510-60e39c3509c1;318;no
f0a8896f-3e5b-429b-a17e-22ff75fa18e0;744;yes
d4ef83b2-7726-4857-b7f5-599012481ccc;261;no
a84a1e07-1ffd-4265-acb6-c1358685e0f3;180;no
9760d90d-cae8-4d59-8425-080d3a69c142;333;no
756dd953-af8d-4b22-94f8-afce09736d94;84;no
6e73c7fb-2b9c-43fd-bbcf-a9e29644bfa8;337;yes
be97687e-148d-455c-9b91-5676b5ad5e40;209;yes
7cff7858-a563-40eb-8e4a-1c525ab8fd55;409;yes
5bd5d655-809e-46ac-a6a7-0e021559c16f;145;no
755cc58d-8ca6-48f0-833c-b4c7390a53ed;156;yes
2fe9934f-d34d-42d3-afcb-53a9e4239eca;103;no
48e2d3f8-2778-49a3-9c73-2393c4f42865;244;yes
6dd626c5-b7c9-4a95-a16a-c3c561c0d691;317;no
e444510b-7636-4946-aefd-e302a65a3c1e;272;yes
3a71a05f-ee4c-48d2-a565-6c0a7da29296;447;no
1b446f5f-c387-4c69-b0f7-019481ebb7c3;112;no
2e2e473d-5619-475c-878a-6696bcd23409;390;no
f19c64ec-27de-4de6-b66b-ad5a2d1c1e49;217;no
eb2daeb4-c975-43c4-92cc-017844767a54;405;no
877f7a52-01ef-41e7-821f-7c8c36b8224b;150;no
dc7fd9a9-56e7-4e79-9576-503ded48bd5c;245;no
66cd39f3-38bc-41da-b759-c20148db7be0;272;yes
bc35f3b8-0f5b-4e6d-901b-889470a09fb0;134;no
fb851847-89e8-4a5a-9524-083fc5e69f08;133;no
0768a969-b349-4070-9c70-e549c70d5f69;173;yes
0606a18b-cb9b-41db-bf45-52e8452a5145;157;no
d828164e-8e26-44aa-be93-4e41b99236c7;349;no
d6c12e79-a0c9-459e-be25-730074f499a8;232;yes
2f2ea629-1c4c-41bd-82dd-5d35e2126015;224;yes
b554c34a-e0ce-482b-b7b6-50c2f1d630b9;246;no
1f02e327-3b98-4170-a0b8-864fc120a224;249;yes
f1e22625-3ef3-4def-9b9f-2b192cfbb5e6;395;yes
36ac6890-082b-44fb-9fcf-350b063ce01e;732;yes
074ea192-fc73-46b9-97f5-442ea75b40d5;618;no
d9106070-7320-4b66-84a3-797f7bddef20;19;no
27733cfc-8c7e-4ce2-a6fb-312b23d92389;6;no
0474df80-eedf-41d8-93b5-791cfebad908;262;yes
4ec1afd4-99e1-4b6e-925b-ba702af9edfd;157;no
ff628c00-7ad9-4969-b4f2-624cc0af1e9a;188;yes
fef3cde1-2d89-47ba-a7cd-77945948af72;169;no
8c2a625c-e6f7-4d1f-8d68-1f384a6913af;132;no
a386930f-7822-4ae4-9ba9-0b90ad0b1120;290;no
52125b3f-9dda-4905-aeea-1fad411b5fe2;156;no
1561c81d-1ac1-4b28-8f9c-e4df81276af9;379;no
81c6bf93-3554-4820-90f5-408aeb04f0c6;1616;no
5efce0af-7964-4025-aca3-b8747462b639;162;no
fcc9f04a-16fd-490d-88a7-6b175037ffbb;1298;yes
85ef1e20-a6a7-4acf-9e4a-326d8eeddda7;315;yes
4d85041a-621c-407c-ae97-36d6de33be66;990;no
79993754-229c-4e56-91b2-425bd480c008;6;no
4b88835c-3c1d-49da-95e8-8e7b96be1411;104;no
2697d848-ebf5-44ab-a877-ec90007f7750;237;no
4e5c2d8d-d493-410d-96a1-db9268c23d6c;282;yes
3a25298c-d9c9-4327-9bb8-672f4251a8ff;600;yes
9f1990ff-dd03-4429-9f8f-98e047bf4041;13;no
d296cd34-54e4-4e63-8065-14ebe4f4eb3f;21;no
b26129dd-e710-48c6-9dc8-a658f05da5e1;242;no
eadd5744-0bc9-4fe9-b968-2edde945966a;110;no
c49bccc7-7f74-455c-b5ad-c0461dff06b2;201;no
355a3b31-2553-4350-b8fa-2b008628e9b6;232;yes
a4efe208-e35c-4d72-9a4a-662eb7825680;245;yes
7763aa5f-3a56-431d-8d6b-40ff4839b2a3;211;no
22bb2c23-00c3-46f2-b2a1-f26eaecbbcaa;678;yes
571662a3-a5dd-4d39-a38b-8b179da25193;845;yes
